User-ID,ISBN,Rating,Title,Author,Year,Publisher
278111,1573220876,0,About a Boy,Nick Hornby,1998,Riverhead Books
278112,0312924801,0,September,Rosamunde Pilcher,1991,St. Martin's Press
278112,0385472951,8,The Partner,John Grisham,1997,Doubleday Books
278112,0440236665,7,Lone Eagle,Danielle Steel,2002,Dell Publishing Company
278112,0515118230,6,Home Song,Lavyrle Spencer,1995,Jove Books
278117,0375713042,0,Island: The Complete Stories,Alistair MacLeod,2002,Vintage Books USA
278119,0393320073,0,Something Blue: A Novel,Jean Christopher Spaugh,2000,W.W. Norton & Company
278119,044661162X,9,Chasing the Dime,Michael Connelly,2003,Warner Books
278119,0684848961,0,Chocolate For A Womans Heart : 77 Stories Of Love Kindness And Compassion To Nourish Your Soul And Sweeten Yo,Kay Allenbaugh,1998,Fireside
278120,0515130125,0,Blackout,John J. Nance,2001,Jove Books
278122,0375727345,10,House of Sand and Fog,Andre Dubus III,2000,Vintage Books
278131,0060958022,8,Five Quarters of the Orange,Joanne Harris,2002,Perennial
278137,0060002492,7,Amazonia,James Rollins,2003,Avon Books
278137,0060808128,0,Emily Post on weddings,Elizabeth L Post,1987,Perennial Library
278137,0061013145,0,Tears of the Moon,Di Morrissey,1998,HarperCollins Publishers
278137,0061057894,9,Acorna: The Unicorn Girl (Acorna (Paperback)),Anne McCaffrey,1998,Eos
278137,0064409945,0,The Thief of Always,Clive Barker,2002,HarperTrophy
278137,0140067647,9,The Sunne in Splendour,Sharon Kay Penman,1990,Ballantine Books
278137,0140350144,8,King Solomon's Mines (Puffin Classics),Henry Rider Haggard,1983,Penguin USA
278137,0310239826,8,Joni-Movie,Joe Musser,1980,Zondervan Publishing Company
278137,0312088027,8,Gospel,Wilton Barnhardt,1993,St Martins Pr
278137,0312195516,0,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA
278137,0312951639,0,My Posse Don't Do Homework,Louanne Johnson,1993,St. Martin's Press
278137,0330282565,0,Little Drummer Girl,John Lecarre,0,Pan Books Ltd
278137,0345257596,9,The Blue Hawk,Peter Dickinson,1977,Del Rey Books
278137,0345273680,0,The Flower of the Storm,Beatrice Coogan,1978,Ballantine Books
278137,0345274695,8,Harpist In the Wind,Patricia A. McKillip,1980,Ballantine Books
278137,0345288823,0,Heir of Sea and Fire,Patricia A. McKillip,1980,Ballantine Books
278137,0345331044,8,The Riddle Master of Hed (Riddlemaster of Hed),Patricia A. McKillip,1991,Del Rey Books
278137,0345337662,7,Interview with the Vampire,Anne Rice,1993,Ballantine Books
278137,0345347951,0,Childhood's End,Arthur C. Clarke,1987,Del Rey Books
278137,0373032706,0,"Perfect Bride (Harlequin Romance, No. 3270)",Jasmine Cresswell,1993,Harlequin
278137,0373035535,0,"Undercover Baby  (50th Anniversary/Love Undercover) (Harlequin Romance, 3553)",Rebecca Winter,1999,Harlequin
278137,0373078102,0,"Truth About Toby (Harlequin Intimate Moments, No 810)",Cheryl St. John,1997,Silhouette
278137,0373079001,8,"Season Of Miracles  (Try To Remember) (Silhouette Intimate Moments, 900)",Christine Michels,1998,Silhouette
278137,0373089074,0,"No Mistaking Love (Silhouette Romance, No 907)",Moyra Tarling,1992,Silhouette
278137,037308918X,0,"To The Rescue (Silhouette Romance, No 8918)",Kristina Logan,1993,Silhouette
278137,037308935X,8,"Can'T Buy Me Love (Silhouette Romance, No 935)",Tom Smith,1993,Silhouette
278137,0373089376,9,Just A Memory Away (Silhouette Romance No. 937),Moyra Tarling,1993,Silhouette
278137,0373115377,8,"Golden Mask (Harlequin Presents, No 1537)",Robyn Donald,1993,Harlequin
278137,0373115431,8,Saving Grace (Harlequin Presents No. 11543),Carole Mortimer,1993,Harlequin
278137,0373153260,0,The Wedding is White (Silhouette Desire),Diana Palmer,2000,Silhouette Books
278137,0373194978,0,"Runaway Princess (Silhouette Romance, No 1497)",Patricia Forsythe,2001,Silhouette
278137,0373260539,0,Don'T Stop For Hooky Hefferman,Laurence Meynell,1990,Worldwide Library
278137,0373702787,0,Night Into Day (Harlequin Superromance 278),Sandra Canfield,1987,Harlequin
278137,0373708300,0,"Wrong Bride  (By The Year 2000:  Revenge) (Harlequin Superromance, 830)",Caroline Arnold,1999,Harlequin
278137,0373832958,0,Marriage By Design,Cathy Gillen Thacker,1994,Harlequin
278137,0374475067,9,Tell Me Everything (Aerial Fiction),Carolyn Coman,1995,Farrar Straus & Giroux
278137,0380429780,9,Sooner or Later,Bruce and Carol Hart,1983,Harpercollins Juvenile Books
278137,0380561840,0,Pastora,Joanna Barnes,1981,Harper Mass Market Paperbacks (Mm)
278137,0380600129,8,The Indian in the Cupboard,Lynne Reid Banks,1999,HarperTrophy
278137,0380708655,6,The Doll in the Garden,Mary Downing Hahn,1990,HarperTrophy
278137,0380885344,0,Downtown,Norma Fox Mazer,1991,HarperTrophy
278137,038097570X,0,A Groom With a View: A Jane Jeffry Mystery (Jane Jeffry Mysteries (Hardcover)),Jill Churchill,1999,William Morrow & Company
278137,0396067425,0,Elephants Can Remember,Agatha Christie,1979,Putnam Pub Group
278137,0425036294,0,Indigo Nights,Olivia O'Neill,1977,Berkley
278137,0425065553,8,White Plague,Frank Herbert,1983,Penguin Putnam~mass
278137,0425162400,0,The Maltese Goddess: An Archaeological Mystery (Archaeological Mysteries),Lyn Hamilton,1998,Prime Crime
278137,0425189082,9,The Etruscan Chimera (Archaeological Mystery),Lyn Hamilton,2003,Berkley Publishing Group
278137,0425194876,9,The Thai Amulet: An Archaeological Mystery,Lyn Hamilton,2004,Berkley Publishing Group
278137,043906628X,0,A Glory of Unicorns,Bruce Coville,2000,Scholastic
278137,0440111188,8,"Cats, Dogs and Other Strangers at My Door",Jack Smith,1985,Dell Publishing Company
278137,0440200989,0,Weep No More My Lady,Mary Higgins Clark,1993,Dell
278137,044022165X,0,The Rainmaker,JOHN GRISHAM,1996,Dell
278137,0440224772,0,Mirror Image,Danielle Steel,1999,Dell Publishing Company
278137,0440235596,0,Tara Road,Maeve Binchy,2000,Dell Publishing Company
278137,0440844444,9,Julie of the Wolves,Jean Craighead George,1986,Dell Publishing Company
278137,0440940001,8,Island of the Blue Dolphins (Laurel Leaf Books),Scott O'Dell,1978,Laure Leaf
278137,0440949777,0,"LONG SECRET, THE",LOUISE FITZHUGH,1978,Laurel Leaf
278137,0440983568,0,Stranger With My Face (Laurel Leaf Books),Lois Duncan,1990,Laure Leaf
278137,0441001815,0,Cat's Paw,L.A. Taylor,1995,Ace Books
278137,0441094880,9,The Caterpillar's Question,Piers Anthony,1992,Berkley Pub Group
278137,0446360511,0,Eloquent Silence,Sandra Brown,1995,Warner Books
278137,0446527793,0,The Guardian,Nicholas Sparks,2003,Warner Books
278137,0446606812,7,Message in a Bottle,Nicholas Sparks,1999,Warner Vision
278137,0449209830,8,Mrs. Pollifax and the Hong Kong Buddha,Dorothy Gilman,1988,Fawcett Books
278137,0449700712,0,Diceys Song,Cynthia Voigt,1984,Ballantine Books
278137,0449702634,6,Freedom to Dream,Cynthia Blair,1987,Fawcett Books
278137,0451172310,0,A Cat by Any Other Name (Alice Nestleton Mysteries (Paperback)),Lydia Adamson,1994,Signet Book
278137,0451451155,0,Tigana,Guy Gavriel Kay,1994,Roc
278137,0515094978,8,The Cat Who Had 14 Tales,Lilian Jackson Braun,1991,Jove Books
278137,0525442766,0,The Boy Who Reversed Himself,William Sleator,1986,Dutton Books
278137,055325698X,8,The Proteus Operation,James P. Hogan,1991,Spectra Books
278137,055328553X,0,Golden Thread,Suzy Charnas,1990,Starfire
278137,0553287532,9,Wish You Were Here (Mrs. Murphy Mysteries (Paperback)),RITA MAE BROWN,1991,Bantam
278137,0553562398,0,Rest in Pieces (Mrs. Murphy Mysteries (Paperback)),RITA MAE BROWN,1993,Bantam
278137,0590332058,0,Mystery at Fire Island,Hope Campbell,1984,Scholastic
278137,0590434160,7,All on a Winter's Day,Lisa Taylor,1990,Scholastic
278137,059048611X,0,White Fang II: Myth of the White Wolf,Elizabeth Faucher,1994,Scholastic Paperbacks (Mm)
278137,0664326862,0,Tough Is Not Enough (Hiway Book),Ruth Hallman,1981,Presbyterian Pub Corp
278137,0664326935,0,The Pirates of Deadman's Cay (A Hiway book),Walter Oleksy,1982,Presbyterian Pub Corp
278137,0670894508,4,Cause Celeb,Helen Fielding,2001,Viking Books
278137,0671003755,0,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
278137,0671434225,8,CONTACT,Carl Sagan,1986,Pocket
278137,0671508369,0,"LADY RAINE (Tapestry Romance, No. 39)",Carol Jerina,1984,Pocket
278137,0671525808,9,So Long and Thanks for all the Fish,Douglas Adams,1985,Pocket
278137,0671553046,0,Life Support,Tess Gerritsen,1998,Pocket
278137,0671568175,0,Let Me Call You Sweetheart,Mary Higgins Clark,1996,Pocket
278137,0671612689,0,Weave World,Clive Barker,1987,Simon & Schuster
278137,0671673688,0,While My Pretty One Sleeps,Mary Higgins Clark,1990,Pocket
278137,0671677128,0,LIGHT A SINGLE CANDLE,David Butler,1989,Simon Pulse
278137,0671701231,0,The Anastasia Syndrome,Mary Higgins Clark,1991,Pocket
278137,0671745093,7,The ETERNAL ENEMY,Christopher Pike,1993,Simon Pulse
278137,0671745107,0,The IMMORTAL : THE IMMORTAL,Christopher Pike,1993,Simon Pulse
278137,0671786040,0,Black Dog,Stephen Booth,2001,Pocket
278137,0671793489,0,All Around the Town,Mary Higgins Clark,1993,Pocket Star
278137,0671820648,0,BELIEVE NOT STARS (Kangaroo Book),Robert Le Roy Ripley,1978,Pocket
278137,0671867091,0,Remember Me,Mary Higgins Clark,1995,Pocket
278137,0671888587,0,I'll Be Seeing You,Mary Higgins Clark,1994,Pocket
278137,0684846675,8,A CORNER OF THE VEIL : A Novel,Laurence Cosse,1999,Scribner
278137,0802400086,8,Treasures of the Snow,Patricia St. John,1950,Moody Pr
278137,0804106304,8,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
278137,0804112126,0,Death of a Glutton : A Hamish MacBeth Mystery,M.C. Beaton,1995,Fawcett Books
278137,0812533518,8,Hart's Hope,Orson Scott Card,1988,Tor Books
278137,0812566378,0,The Prince of Whales,R.L. Fisher,1994,Tor Books
278137,0825428688,4,flambeau@darkcorp.com,Don Hawkins,1999,Kregel Publications
278137,0842339337,9,"The Eleventh Hour (The Secret of the Rose, Vol 1)",Michael Phillips,1993,Tyndale House Publishers
278137,0842354220,9,The Happy Room,Catherine Palmer,2003,Tyndale House Publishers
278137,0877887780,0,Song for Sarah: A Young Mother's Journey Through Grief and Beyond,Paula D'Arcy,1979,Waterbrook Pr
278137,0879050470,2,Never Past the Gate: A Novel,Emma Lou Thayne,1975,Gibbs Smith
278137,088419597X,9,Gatekeeper,Terry L. Craig,1999,Creation House
278137,0886775558,0,The Sleep of Stone,L. Cooper,1993,New Amer Library (Mm)
278137,0895774011,8,The return of Sherlock Holmes (World's best reading),Arthur Conan Doyle,1991,Reader's Digest Association
278137,0899669492,9,The Man Nobody Knows,Bruce B. Barton,1992,Buccaneer Books Inc
278137,0935908463,0,"Parenting for Prevention: How to Raise a Child to Say No to Alcohol and Other Drugs : For Parents, Teachers, and Other Concerned Adults",David J. Wilmes,1988,Johnson Institute/Hazelden
278137,0971880107,0,Wild Animus,Rich Shapero,2004,Too Far
278137,1556611536,9,"Julia's Last Hope (Oke, Janette, Women of the West.)",Janette Oke,1990,Bethany House Publishers
278137,1556616686,0,One Small Miracle,Lance Wubbels,1995,Bethany House Publishers
278137,1558744150,9,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications
278137,1558745017,8,Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1997,Health Communications
278137,1576730360,0,I Kissed Dating Goodbye: A New Attitude Toward Relationships And Romance,Joshua Harris,1997,Multnomah
278137,1576739562,10,Tested By Fire (Baxter Series),Kathy Herman,2001,Multnomah
278137,1577311000,0,A Writer's Book of Days: A Spirited Companion and Lively Muse for the Writing Life,Judy Reeves,1999,New World Library
278137,1582293031,9,Rescued by the Cross: Stepping Out of Your Past and into God's Purpose,Ken Freeman,1999,Howard Publishing Company
278137,1892086034,0,Treachery on the Dark Side,Steven Burgauer,2000,Zero-G Press
278139,325722575X,8,Der Hahn ist tot. Roman.,Ingrid Noll,1993,Diogenes Verlag
278140,0590939882,8,The Kid Who Ran for President,Dan Gutman,1996,Apple
278144,0060148934,0,Spring Moon: A Novel of China,Bette Lord,1981,Harpercollins
278144,0060176075,0,Lily White,Susan Isaacs,1996,Harpercollins
278144,0060191872,0,The Run: A Novel,Stuart Woods,2000,HarperCollins Publishers
278144,0060195703,0,Long Time No See,Susan Isaacs,2001,HarperCollins Publishers
278144,0060928336,0,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial
278144,0060930535,0,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
278144,0061093572,0,"Is It Hot in Here or Is It Me?: A Personal Look at the Facts, Fallacies, and Feelings of Menopause",Gayle Sand,1995,Harper Mass Market Paperbacks (Mm)
278144,006440174X,0,"Good Night, Mr. Tom",Michelle Magorian,1986,HarperTrophy
278144,0310205719,0,The Purpose-Driven Life: What on Earth Am I Here For?,Rick Warren,2002,Zondervan Publishing Company
278144,0310252172,0,Rumors of Another World: What on Earth Are We Missing?,Philip Yancey,2003,Zondervan Publishing Company
278144,0316693235,0,Violets Are Blue,James Patterson,2001,"Little, Brown"
278144,0345374568,0,The Old Contemptibles,Martha Grimes,1992,Ballantine Books
278144,0345417623,0,Timeline,MICHAEL CRICHTON,2000,Ballantine Books
278144,0373023359,0,"Tasmanian Jungle (Harlequin Romance, #2335)",Jane Corrie,1980,Harlequin
278144,0373217307,0,Beneath His Shield (2 Novels in 1),Lindsay McKenna,2002,Silhouette
278144,0373243286,0,"Irish Rebel (Special Edition, 1328)",Nora Roberts,2000,Silhouette
278144,0380798565,0,The Ape Who Guards the Balance : An Amelia Peabody Mystery,Elizabeth Peters,1999,Avon
278144,0380798581,0,He Shall Thunder in the Sky,Elizabeth Peters,2001,Avon
278144,0380817152,0,The Golden One : A Novel of Suspense,Elizabeth Peters,2003,Avon
278144,0385489129,0,My Losing Season (Alex Awards (Awards)),Pat Conroy,2002,Nan A. Talese
278144,0385490445,0,Alias Grace : A Novel,Margaret Atwood,1997,Anchor
278144,0399139087,0,Second Nature,Alice Hoffman,1994,Putnam Pub Group
278144,039914465X,0,Southern Cross,Patricia Daniels Cornwell,1999,Putnam Pub Group
278144,0399146253,0,The Last Precinct,Patricia Daniels Cornwell,2000,Putnam Publishing Group
278144,0399146725,0,The Jury,Steve Martini,2001,G. P. Putnam's Sons
278144,0399147365,0,Cold Paradise,Stuart Woods,2001,G. P. Putnam's Sons
278144,039914739X,0,Isle of Dogs,Patricia Daniels Cornwell,2001,Putnam Publishing Group
278144,0399149759,0,Flashback,Nevada Barr,2003,Putnam Publishing Group
278144,0399150803,0,Trojan Odyssey,Clive Cussler,2003,G. P. Putnam's Sons
278144,0399150897,0,Blow Fly: A Scarpetta Novel,Patricia Cornwell,2003,Putnam Publishing Group
278144,0399151443,0,High Country,Nevada Barr,2004,Putnam Publishing Group
278144,0425097722,0,Fatherhood,Bill Cosby,1994,Berkley Publishing Group
278144,0425147584,0,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
278144,0425179265,0,The Mummy Returns,Max Allan Collins,2001,Berkley Boulevard Books
278144,044022103X,0,One True Thing,Anna Quindlen,1995,Dell
278144,0440234743,0,The Testament,John Grisham,1999,Dell
278144,0446360317,0,St. Valentine's Night,Andrew M. Greeley,1990,Warner Books
278144,0446517984,0,Old Songs in a New Cafe : Selected Essays,Robert James Waller,1994,Warner Books
278144,0446523321,0,The Simple Truth,David Baldacci,1998,Warner Books Inc
278144,0446525774,0,Saving Faith,David Baldacci,1999,Warner Books
278144,0446525804,0,Last Man Standing,David Baldacci,2001,Warner Books
278144,0446530891,0,Split Second,David Baldacci,2003,Warner Books
278144,0446605239,0,The Notebook,Nicholas Sparks,1998,Warner Books
278144,0446613266,0,Four Blind Mice,James Patterson,2003,Warner Books
278144,0446672211,0,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
278144,0486299422,0,The Complete John Silence Stories (Dover Horror Classics),Algernon Blackwood,1998,Dover Publications
278144,051511779X,0,Born in Shame,Nora Roberts,1996,Jove Books
278144,0517577550,0,Dave Barry Turns 40,Dave Barry,1990,Random House Inc
278144,0553052152,0,A Fatal Inversion,Barbara Vine,1987,Bantam Dell Pub Group
278144,0553106333,0,Ashes to Ashes,Tami Hoag,1999,Bantam
278144,0553378767,0,"Final Gifts : Understanding the Special Awareness, Needs, and Communications of the Dying",MAGGIE CALLANAN,1997,Bantam
278144,0553580906,0,Claws and Effect,RITA MAE BROWN,2002,Bantam
278144,0553801929,0,Dark Horse,TAMI HOAG,2002,Bantam
278144,0670869902,0,How Stella Got Her Groove Back,Terry McMillan,1996,Viking Books
278144,067087907X,0,Songs in Ordinary Time,Mary McGarry Morris,1997,Viking Books
278144,0670894184,0,Back Roads,Tawni O'Dell,2000,Viking Books
278144,0670896764,0,A Day Late and a Dollar Short,Terry McMillan,2001,Viking Books
278144,0671015206,0,The Millionaire Next Door,Thomas J. Stanley,1998,Pocket
278144,0671023209,0,Transfer of Power,Vince Flynn,2000,Pocket Star
278144,0671025333,0,Empty Promises,Ann Rule,2000,Pocket
278144,0671040588,0,Boone's Lick : A Novel,Larry McMurtry,2002,Pocket
278144,0679404864,0,Dave Barry's Guide to Guys: A Fairly Short Book,Dave Barry,1995,Random House Inc
278144,0679450424,0,No Safe Place,Richard North Patterson,1998,Random House Inc
278144,0679450432,0,Dark Lady,Richard North Patterson,1999,Alfred A. Knopf
278144,0679450440,0,Protect and Defend,Richard North Patterson,2000,Random House Inc
278144,0679459596,0,Billy Straight: A Novel,Jonathan Kellerman,1999,Random House Trade
278144,0679459618,0,Dr. Death: A Novel,Jonathan Kellerman,2000,Random House Trade
278144,068484477X,0,STONES FROM THE RIVER,Ursula Hegi,1997,Touchstone
278144,0688046606,0,Night over Water,Ken Follett,1991,Harpercollins Childrens Books
278144,0743206045,0,Daddy's Little Girl,Mary Higgins Clark,2002,Simon & Schuster
278144,0765341174,0,"Sarah (Card, Orson Scott. Women of Genesis.)",Orson Scott Card,2001,Forge
278144,076534128X,0,Rebekah (Women of Genesis),Orson Scott Card,2002,Forge Books
278144,0767913795,0,Who's Looking Out for You?,BILL O'REILLY,2003,Broadway
278144,0786861541,0,I'm Only One Man!,Regis Philbin,1995,Hyperion Books
278144,0804107602,0,What I Saw at the Revolution: A Political Life in the Reagan Era,Peggy Noonan,1991,Ivy Books
278144,0842332367,0,Armageddon (Left Behind #11),Tim Lahaye,2003,Tyndale House Publishers
